,movieId,all features
13361,44840,Comedy   AllenCovert 
13362,47931,Comedy Crime Drama    
13363,50059,Comedy   WoodyAllen 
13364,50165,Crime Horror Mystery Thriller   Eun-AhIn 
13365,52182,Action Drama Thriller   VidhuVinodChopra 
13366,54176,Adventure Comedy War    
13367,55417,Drama   SamGarbarski 
13368,58003,Drama    
13369,58299,Adventure Animation Children Comedy   SteveMartino 
13370,59908,Comedy   SteveConrad 
13371,59912,Comedy Crime Drama   AntonioPennacchi 
13372,62245,Drama    
13373,65612,Adventure Drama    
13374,67464,Crime Drama Romance    
13375,70889,Comedy    
13376,71707,Animation Comedy Musical Romance   YoshiakiIwasaki 
13377,73268,Action Drama Horror Thriller   PeterSpierig 
13378,77665,Comedy   TimRasmussen 
13379,78557,Comedy Fantasy Musical Romance   VishalDadlani 
13380,78974,Drama Musical   MichaelGraham 
13381,80132,Drama War    
13382,80831,Drama Horror Mystery   MattReeves 
13383,82041,Horror   SeanByrne 
13384,82143,Documentary   SamKeith 
13385,87031,Horror Mystery Thriller    
13386,87483,Comedy   SeanAnders 
13387,88877,Comedy Drama   PamelaFalk 
13388,89260,Documentary   ElizabethHess 
13389,89778,Drama   MikeOtt 
13390,89833,Drama    
13391,91970,Comedy Drama   GastónDuprat 
13392,92046,Comedy   MichaelGlawogger 
13393,92728,Drama   MarkkuPölönen 
13394,93210,Comedy Drama Mystery   FrederiqueDeghelt 
13395,94891,Documentary   CindyKleine 
13396,95067,Comedy Drama   SteveKoren 
13397,95591,Mystery Thriller   PetriKotwica 
13398,96423,Comedy Horror    
13399,97306,Comedy Crime   MartinMcDonagh 
13400,99986,Documentary   JeffDupre 
13401,101074,Animation Comedy Horror Musical    
13402,101670,Animation Children Fantasy   ArthurRankinJr. 
13403,102354,Drama   StephenElliott 
13404,102432,Film-Noir Mystery Thriller    
13405,102742,Documentary    
13406,103027,Comedy Drama Romance   JossWhedon 
13407,103282,Action Adventure Fantasy   StephenShimek 
13408,103290,Comedy Drama Horror Thriller    
13409,104078,Comedy   NeilGibbons 
13410,104638,Action Adventure Sci-Fi   JonasBauer 
13411,104669,Drama   AntonioCampos 
13412,107445,Comedy Mystery Thriller    
13413,108050,Drama War   MehdiCharef 
13414,108318,Crime Drama Film-Noir Thriller   MatthewF.Jones 
13415,109850,Action Crime Drama IMAX   GeorgeGatins 
13416,112556,Drama Thriller   GillianFlynn 
13417,112890,Drama   PaulLaverty 
13418,114044,Horror   PhilGraziadei 
13419,115023,Drama Horror Sci-Fi    
13420,115176,Documentary    
13421,115381,Comedy   RobLieber 
13422,116722,Comedy   RalfHusmann 
13423,116981,Horror   StefanoBessoni 
13424,117618,Adventure Drama Romance    
13425,118896,Drama   XavierDolan 
13426,121889,Adventure Drama Romance War    
13427,125207,Drama    
13428,125878,(nogenreslisted)   MiguelÁngelFernández 
13429,127180,Documentary   JuanDiegoBotto 
13430,129241,Comedy   ChristosGiannakopoulos 
13431,129443,Drama   MattMuir 
13432,391,Crime Drama   BobbySmithJr. 
13433,438,Action Comedy Drama   RobertC.Thompson 
13434,532,Comedy Crime Horror   JohnWaters 
13435,706,Drama   SethZviRosenfeld 
13436,821,Drama Romance   AlexGraves 
13437,1297,Comedy    
13438,1313,Crime   LarryBishop 
13439,1388,Horror Thriller    
13440,1598,Crime Drama Thriller   DavidKlass 
13441,1619,Adventure Drama War   HeinrichHarrer 
13442,1840,Drama   SpikeLee 
13443,1887,Adventure Comedy Western   MarkNutter 
13444,2434,Drama   MayaAngelou 
13445,2863,Adventure Comedy Musical    
13446,3038,Drama    
13447,3052,Adventure Comedy Fantasy   KevinSmith 
13448,3188,Documentary   AvivaKempner 
13449,3218,Drama   JeanGenet 
13450,3608,Adventure Comedy    
13451,3714,Drama    
13452,3763,Action Crime Thriller    
13453,3944,Comedy Drama   SteveWorland 
13454,4253,Comedy   DavidMamet 
13455,4329,Western    
13456,4436,Mystery Thriller    
13457,4581,Drama    
13458,4632,Action Thriller    
13459,4780,Drama   JimmyMcGovern 
13460,5121,Comedy Drama    
13461,5179,Drama Thriller    
13462,5393,Western    
13463,5400,Drama Thriller   TomClancy 
13464,5615,Drama   WernerHerzog 
13465,5774,Horror Sci-Fi    
13466,5899,Action Drama War    
13467,6087,Comedy Drama Romance    
13468,6113,Drama    
13469,6168,Action Adventure Thriller    
13470,6264,Action Drama Sci-Fi Thriller   CooperLayne 
13471,7052,Drama    
13472,7334,Comedy Drama    
13473,7493,Drama    
13474,7836,Documentary Musical    
13475,8398,Musical    
13476,8424,Drama Romance    
13477,8465,Crime Drama Film-Noir Romance    
13478,8530,Drama Romance   AndreaGibb 
13479,8624,Adventure Crime Documentary   MarkAbene 
13480,8835,Drama Thriller   ForrySmith 
13481,26116,Horror Thriller    
13482,27658,Comedy Drama Horror Romance Thriller   RobertParigi 
13483,27764,Drama Horror Thriller   YuikoMiura 
13484,33660,Drama Romance   CliffHollingsworth 
13485,37269,Romance Western    
13486,39777,Action Adventure    
13487,40752,Comedy Drama   TakeshiKitano 
13488,40833,Drama    
13489,41212,Documentary   JonathanNossiter 
13490,47601,Western    
13491,54185,Documentary   EdwardBurtynsky 
13492,54243,Drama Fantasy Romance   TimothyQuay 
13493,57648,Comedy    
13494,60110,Adventure Children Musical    
13495,62437,Drama   OliverStone 
13496,69131,Action Crime Drama Thriller   HosseinAmini 
13497,69768,Drama Romance    
13498,71693,Drama Romance    
13499,72641,Drama   JohnLeeHancock 
13500,72904,Drama   PedroCosta 
13501,73359,Comedy    
13502,76241,Action Drama   KrishnaVamsi 
13503,79610,Drama Film-Noir Musical Thriller    
13504,80549,Comedy Romance   BertV.Royal 
13505,80858,Comedy   MoeJelline 
13506,82150,Adventure Comedy Drama   PaulKing 
13507,83538,Drama    
13508,84510,Fantasy Horror Mystery   ArthurBernède 
13509,85997,Action Horror   FrederickBailey 
13510,86815,Action Drama   SeanMcNamara 
13511,86990,Drama Thriller    
13512,87304,Drama   MikeMills 
13513,88746,Comedy   PatrickDeWitt 
13514,89208,Horror Thriller   SergeBrussolo 
13515,89763,Drama Romance    
13516,91692,Crime Drama Romance    
13517,96512,Documentary   CarolMorley 
13518,96612,Drama Thriller   CraigZobel 
13519,96921,Horror    
13520,97662,Comedy Drama   HiramMartinez 
13521,101415,Comedy Drama Romance   JonathanKasdan 
13522,106002,Action Adventure Sci-Fi IMAX   GavinHood 
13523,106230,Documentary   PipChodorov 
13524,106378,Comedy    
13525,106914,Documentary   AleksiBardy 
13526,107194,Drama    
13527,107309,Drama   LucyMulloy 
13528,108007,Drama    
13529,109106,Comedy Fantasy Musical    
13530,112804,Drama Sci-Fi   MikeCahill 
13531,116913,Drama   MichelMardore 
13532,116937,Mystery    
13533,117446,Animation Sci-Fi   SeijiMizushima 
13534,118117,Horror Thriller   JeffChan 
13535,120478,Documentary   WimWenders 
13536,124273,Comedy   ZakKnutson 
13537,125543,Adventure   BrianPeterFalk 
13538,125956,(nogenreslisted)    
13539,125976,Animation    
13540,127451,Thriller   BorysLankosz 
13541,130204,(nogenreslisted)    
13542,130514,Drama   TobyStephens 
13543,130964,Comedy Drama   JenniferDevoldère 
13544,131068,Comedy   FlorianGärtner 
13545,69,Comedy   IceCube 
13546,129,Comedy Romance   BryanGordon 
13547,166,Comedy Crime Drama   GreggAraki 
13548,448,Drama   RafaelYglesias 
13549,467,Comedy   JuliannaLavin 
13550,928,Drama Mystery Romance Thriller    
13551,1200,Action Adventure Horror Sci-Fi    
13552,1234,Comedy Crime    
13553,1412,Drama   TerryGeorge 
13554,1463,Comedy Romance   LeslieDixon 
13555,1872,Drama   MichaelWinterbottom 
13556,1910,Comedy Crime Drama   PaddyBreathnach 
13557,2068,Drama Fantasy Mystery    
13558,2077,Adventure Children    
13559,2590,Drama   GilliesMacKinnon 
13560,2864,Comedy   GreggAraki 
13561,2881,Action Crime Drama Thriller   DavidWeisberg 
13562,2951,Action Western    
13563,3469,Drama    
13564,3589,Adventure Fantasy    
13565,3718,Documentary   AlbertHughes 
13566,3867,Drama   JamesD.Stern 
13567,4035,Romance Western   FrankCottrellBoyce 
13568,4715,Horror    
13569,4760,Documentary   BlackPrince 
13570,4778,Documentary   CristinaIonescu 
13571,4997,Horror Sci-Fi   ChatonAnderson 
13572,5816,Adventure Fantasy   J.K.Rowling 
13573,6189,Drama Thriller   MarkWilkinson 
13574,6211,Drama   AbbasKiarostami 
13575,6331,Documentary   AngelaArenivar 
13576,6448,Action Adventure Drama    
13577,6478,Comedy Western    
13578,6548,Action Comedy Crime Thriller   GeorgeGallo 
13579,6677,Documentary   MichaelBenson 
13580,6788,Comedy Drama Romance   MarthaCoolidge 
13581,6895,Drama   JaneAnderson 
13582,6925,Crime Mystery    
13583,7151,Drama Romance   TracyChevalier 
13584,7406,Comedy    
13585,7484,Documentary    
13586,8252,Comedy Drama    
13587,8602,Drama    
13588,8671,Comedy Drama Romance   PaulavanderOest 
13589,25788,Crime Drama    
13590,26345,Drama Romance    
13591,26628,Crime Horror Mystery Thriller    
13592,26868,Comedy Romance   BenLewin 
13593,31750,Drama Romance    
13594,32285,Comedy Musical Romance   NicholasAdams 
13595,34426,Comedy Drama   AndrewWagner 
13596,34800,Comedy    
13597,47007,Comedy Romance    
13598,54075,Action Adventure Drama Romance War   JanGuillou 
13599,58295,Action Crime Thriller   DickClement 
13600,58530,Drama   MichaelSkolnik 
13601,58632,Documentary   KlausBarbie 
13602,59313,Drama Romance   HermineHuntgeburth 
13603,59995,Crime Drama   JonathanTrigell 
13604,61705,Drama Thriller   DavidLoughery 
13605,62925,Adventure Drama    
13606,64034,Drama War   JohnBoyne 
13607,64511,Comedy Drama   AlanSharp 
13608,68273,Documentary   MurrayLerner 
13609,69466,Comedy Drama Romance   KurtMattila 
13610,72171,Action Comedy   MichaelJaiWhite 
13611,72491,Comedy Crime Drama   CorneliuPorumboiu 
13612,72587,Drama Musical Romance    
13613,74541,Comedy Crime   MikeClattenburg 
13614,78340,Drama    
13615,80820,Comedy Romance   DarynTufts 
13616,82364,Drama    
13617,83279,Drama   TheoPapadoulakis 
13618,84976,Drama    
13619,86077,Documentary   GustavDeutsch 
13620,89018,Comedy Fantasy Romance    
13621,89582,Drama Thriller   SionSono 
13622,93840,Comedy Horror Sci-Fi Thriller   JossWhedon 
13623,95567,Drama   AlexKurtzman 
13624,95672,Crime Drama    
13625,96606,Documentary   RonFricke 
13626,97799,Drama   JonGunn 
13627,97855,Action   EricBarker 
13628,97886,Comedy Drama Romance   JamesWestby 
13629,102062,Documentary   JeffHowlett 
13630,102156,Adventure Sci-Fi Thriller    
13631,103292,Crime Drama    
13632,103741,Drama    
13633,105017,Drama Romance    
13634,106332,Documentary   RickHall 
13635,106583,Crime Drama Film-Noir Thriller    
13636,108928,Action Drama War   GeorgeClooney 
13637,109104,Adventure Animation Children Fantasy Musical   PekkaLehtosaari 
13638,110052,Drama Romance    
13639,112485,Comedy    
13640,112776,Horror   EdoTagliavini 
13641,116084,Documentary    
13642,117509,Romance   MichaelMüller 
13643,117928,Adventure Drama War   TomWilliams 
13644,120635,Action Crime Thriller   LucBesson 
13645,123565,Action Adventure Fantasy Sci-Fi   BillNorton 
13646,130494,Drama   MarnieBlok 
13647,97,Crime Drama   MathieuKassovitz 
13648,400,Drama   RossKaganMarks 
13649,543,Comedy Romance Thriller   RobbieFox 
13650,1001,Comedy    
13651,1020,Comedy   LynnSiefert 
13652,1230,Comedy Romance    
13653,1261,Action Comedy Fantasy Horror    
13654,1317,Comedy   HerbGardner 
13655,1742,Crime   DarinScott 
13656,1876,Drama Sci-Fi Thriller   BruceJoelRubin 
13657,2143,Adventure Fantasy Romance    
13658,2194,Action Crime Drama    
13659,2258,Action    
13660,2345,Drama    
13661,2394,Animation Musical   SteveHickner 
13662,2516,Horror   DodeB.Levenson 
13663,2585,Drama Romance   JulioMedem 
13664,2751,Comedy Drama    
13665,2790,Horror Thriller    
13666,3202,Drama Horror    
13667,3430,Action Crime Drama    
13668,4086,Action Crime Mystery Romance Thriller    
13669,4135,Adventure Comedy Horror    
13670,4180,Action Drama    
13671,5035,Drama    
13672,5053,Comedy   DamonWayans 
13673,5063,Western    
13674,5261,Adventure    
13675,5536,Documentary   MilfordBeeghly 
13676,5718,Comedy    
13677,6214,Crime Drama Mystery Thriller   GasparNoé 
13678,6265,Comedy   ChrisRock 
13679,6470,Western    
13680,6624,Action Adventure Children Fantasy   AshleyMiller 
13681,6927,Drama Romance Thriller   PhilipRoth 
13682,7054,Drama    
13683,7074,Comedy    
13684,7229,Comedy Crime   MarkBowden 
13685,7350,Comedy Documentary Drama   JamesRonaldWhitney 
13686,7442,Crime Drama Thriller   AlexanderTrocchi 
13687,7639,Comedy Romance   StuPollard 
13688,7937,Drama    
13689,8528,Comedy   RawsonMarshallThurber 
13690,8607,Adventure Animation Drama   ShôgoFuruya 
13691,8965,Adventure Animation Children Fantasy IMAX   ChrisVanAllsburg 
13692,25739,Comedy    
13693,26130,Comedy Drama Romance    
13694,26509,Comedy Drama Romance Sci-Fi    
13695,31060,Drama Thriller   AnneNelson 
13696,32153,Adventure Animation Children Fantasy   RaeLambert 
13697,32203,Drama    
13698,33380,Comedy Drama   PabloStoll 
13699,34469,Drama    
13700,39292,Crime Drama   JosephMcCarthy 
13701,44663,Comedy Drama Romance   NanniMoretti 
13702,44761,Crime Drama Film-Noir Mystery   RianJohnson 
13703,47397,Comedy Fantasy Romance    
13704,47725,Comedy Drama Fantasy Romance   LucBesson 
13705,50977,Action Thriller    
13706,54775,Action Thriller   LeeAnthonySmith 
13707,55241,Comedy   MichaelCarnes 
13708,55768,Animation Comedy   SteveHickner 
13709,58303,Crime Drama War   AdolfBurger 
13710,60124,Drama   ChrisEigeman 
13711,60240,Action Drama Thriller    
13712,61269,Documentary   PeterAskin 
13713,65651,Adventure Fantasy   MichaelKonyves 
13714,67894,Comedy    
13715,68574,Action Thriller Western    
13716,69007,Western    
13717,73334,Drama   WilliamBoyd 
13718,73868,Documentary   OliverHodge 
13719,76127,Animation Comedy Musical   CharlesM.Schulz 
13720,76158,Drama   YoshiieGoda 
13721,81145,Comedy Drama Romance    
13722,82595,Documentary   AlexandruSolomon 
13723,83320,Comedy    
13724,85291,Comedy   DavidLawrence 
13725,87608,Horror Thriller   AntonioNegret 
13726,90753,Drama Romance   JavierFuentes-León 
13727,91694,Horror Thriller   NicolásCasariego 
13728,92894,Comedy Drama    
13729,93552,Drama Horror Thriller   Min-seokChoi 
13730,93801,Drama Mystery   RicBarbera 
13731,94068,Drama Romance   MiaHansen-Løve 
13732,94835,Drama   CédricKahn 
13733,95105,Adventure Animation Children Comedy IMAX   TomMcGrath 
13734,96020,Drama   GustavoTaretto 
13735,97923,Drama   JohnGatins 
13736,100159,Comedy   AliceLowe 
13737,100264,Drama   ManiHaghighi 
13738,100906,Action Horror Thriller   LarryCohen 
13739,102800,Comedy Drama   NoahBaumbach 
13740,103825,Thriller   MukundaMichaelDewil 
13741,106559,Comedy Fantasy Thriller   FrankHenenlotter 
13742,108899,Comedy Drama   SebastiánLelio 
13743,109687,Documentary   DavidKaplan 
13744,110030,Drama War   RudolfoAnaya 
13745,110461,Children Comedy Drama   LukasMoodysson 
13746,111462,Horror    
13747,113227,Comedy Drama Romance    
13748,114035,Thriller   ScottAbramovitch 
13749,114604,Documentary   BrandonChristopher 
13750,118085,Children Comedy    
13751,119135,Animation Children Fantasy   EnzoD'Alò 
13752,119802,Children Comedy Fantasy   AnnieM.G.Schmidt 
13753,120930,Horror   TakashiMiike 
13754,121485,Drama Romance   MatthewChapman 
13755,125623,Drama    
13756,126787,Documentary Thriller   JoãoPedroRodrigues 
13757,129659,Drama   ChristopherCleveland 
13758,129669,Documentary Thriller   RobertMay 
13759,130402,Adventure Animation Comedy Fantasy Romance   Clamp 
13760,131231,Comedy Romance   RobBurke 
13761,524,Drama   AngeloPizzo 
13762,533,Action Adventure Fantasy Mystery   WalterB.Gibson 
13763,661,Adventure Animation Children Fantasy Musical   RoaldDahl 
13764,693,Drama   GilaAlmagor 
13765,1006,Drama   JohnGrisham 
13766,1134,Action Drama   GerardoCáceres 
13767,1690,Action Horror Sci-Fi   DanO'Bannon 
13768,1695,Drama   AgnèsMerlet 
13769,1746,Comedy   GregErb 
13770,1791,Crime Drama Thriller   RobertBenton 
13771,1965,Comedy Sci-Fi    
13772,2328,Horror Western   JohnSteakley 
13773,2480,Drama   AnneFontaine 
13774,2827,Horror Sci-Fi Thriller   RandRavich 
13775,2851,Adventure Sci-Fi Thriller    
13776,2966,Adventure Drama   JohnRoach 
13777,3357,Drama Romance   RégisWargnier 
13778,3656,Crime Film-Noir Mystery Thriller    
13779,3715,Comedy Crime    
13780,3840,Horror    
13781,3933,Horror Sci-Fi    
13782,3985,Drama War    
13783,4123,Comedy    
13784,4142,Action Adventure Drama Thriller   AlanB.McElroy 
13785,4260,Drama   KosmondRussell 
13786,4431,Drama    
13787,4433,Drama    
13788,4497,Action Comedy Horror Sci-Fi    
13789,4968,Drama   LeonIchaso 
13790,5092,Children Comedy   DanSchneider 
13791,5362,Adventure Children   DavidFallon 
13792,5523,Action Adventure Comedy Sci-Fi   NeilCuthbert 
13793,5711,Drama    
13794,5885,Comedy Drama   GregorSchnitzler 
13795,6018,Drama   OleChristianMadsen 
13796,6064,Drama Film-Noir    
13797,6066,Mystery Thriller    
13798,6464,Children Comedy   DanSchneider 
13799,6724,Comedy Crime Drama    
13800,7193,Action Comedy    
13801,7279,Thriller    
13802,7477,Horror Thriller   HowardSwindle 
13803,8228,Mystery    
13804,8334,Western    
13805,8469,Drama Romance    
13806,8661,Adventure Drama Western    
13807,8892,Comedy Horror   FrankHenenlotter 
13808,25884,Comedy Romance Thriller    
13809,26467,Drama Sci-Fi    
13810,27213,Comedy Fantasy   BillWilson 
13811,27334,Documentary   JoshAronson 
